ESTU;REGISTRO;ID_CIS;MODE;FECHAINI;HORAINI;FECHAFIN;HORAFIN;DURACION;IDSCREEN;CCAA;PROV;MUN;TAMUNI;NACIONALIDAD;PAIS_NACIONALIDAD;SEXO;BIRTH;MES_NACIMIENTO;DECADA;URBRURAL;INTERNET;QTIME_1;QTIME_2;QTIME_3;INTERNETHH;INTERNETMM;HORA_INCIO_V;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61_1;V61_2;V61_3;V61B;V62;HORA_FIN_VISSP;UNION_1;INTPOL;LEFT_RIGHT;IDEOL_CATEG_1;IDEOL_CATEG_2;C_SATISFVIDA_24;LUGAR_NAC;PROV_NAC;PAIS_NACIMIENTO;YEAR_ARRIVAL;F_BORN;F_BORN1;M_BORN;M_BORN1;FATH_WORK;FATH_ISCO08;FATH_NAT_DEGR;MOTH_WORK;MOTH_ISCO08;MOTH_NAT_DEGR;GENDER_ID;ORIENTAC_SEXUAL;NAT_DEGR;EDUCYRS;REPETICION;EDAD_REPETICION;TIPO_COLEGIO;TIPO_COLEGIO_2;WORK_1;C_SATISFTRABAJO;WRKHRS;EMPREL;WRKSUP;NSUP;TYPORG1;ISCO08;NACE_2;MAINSTAT_M_1;MAINSTAT_M_2;MAINSTAT_M_3;MAINSTAT_M_4;MAINSTAT_M_5;MAINSTAT_M_6;MAINSTAT_M_7;MAINSTAT_M_8;MAINSTAT_M_9;MAINSTAT_M;MAINSTAT;PARTLIV;SPNAT_DEGR;SPWORK;SPWRKHRS;SPEMPREL;SPWRKSUP;SPISCO08;SPNACE_2;SPMAINST_M_1;SPMAINST_M_2;SPMAINST_M_3;SPMAINST_M_4;SPMAINST_M_5;SPMAINST_M_6;SPMAINST_M_7;SPMAINST_M_8;SPMAINST_M_9;SPMAINST_M;SPMAINST;MARITAL;NBCHLD_LS18_1;NBCHLD_LS18_2;NBCHLD_GT18_1;NBCHLD_GT18_2;CHILD_D;NAT_RELIG;ATTEND;TOPBOT;TOPBOT_PADRES;TOPBOT_HIJOS;MERIT;VOTE_LE;NAT_PRTY;NAT_ETHN_1;NAT_ETHN_2;HOMPOP_TOT;HMP_SB_1;HMP_SB_2;HMP_SB_3;HMP_SB_4;HMP_SB_5;HMP_SB_6;HMP_SB_7;HMP_SB_8;HMP_SB_9;HMP_SB_10;HMP_GD_1;HMP_GD_2;HMP_GD_3;HMP_GD_4;HMP_GD_5;HMP_GD_6;HMP_GD_7;HMP_GD_8;HMP_GD_9;HMP_GD_10;HMP_YR_1;HMP_YR_2;HMP_YR_3;HMP_YR_4;HMP_YR_5;HMP_YR_6;HMP_YR_7;HMP_YR_8;HMP_YR_9;HMP_YR_10;NAT_INC;NAT_RINC;DIFICULT_ECO;HORA_FINC;ENC1;ENC2;ENC2A_1;ENC2A_2;ENC3;ENC3A_CAWI_1;ENC3A_CAWI_2;ENC3A_CAWI_3;ENC3A_CAWI_4;ENC3A_CAWI_5;ENC3A_CAWI_96;ENC3A_CAWI_99;ENC3A_PAPEL_1;ENC3A_PAPEL_2;ENC3A_PAPEL_3;ENC3A_PAPEL_4;ENC3A_PAPEL_5;ENC3A_PAPEL_96;ENC3A_PAPEL_99;ENC4;ENC5;IA_E1_DIA;IA_E1_MES;IA_E1_ANYO;IA_E2;IA_E3;IA_E4;IA_VALIDA;IA_APLAZADA;IA_MODIFICADA;IA_SUPERVISADA;IA_C2;IA_C2A;IA_C3;IA_C4;GRABADOR;PARTIALS;EDAD;INTERNETOT;COB_SANITARIA;FATH_OCUPAISCO08;MOTH_OCUPAISCO08;ESTUDIOS;OCUPAISCO08;RAMA;SITLAB;ISCO08R;SPESTUDIOS;OCUPASPISCO08;SPRAMA;SPSITLAB;NBCHLD_TOT;RELIGION;RECUERDO;NIVELEDU;PESODIS;PESO;PESOFIN
3462.0;780.0;3193.0;41.0;17/05/2024;21:56:05;17/05/2024;23:21:12;5105.0;"1280;720";9.0;8.0;101.0;4.0;2.0;110.0;2.0;1978.0;11.0;;2.0;5.0;1.0;0.0;0.0;3.0;99.0;21:58:47;3.0;1.0;5.0;4.0;5.0;3.0;2.0;2.0;2.0;1.0;4.0;4.0;1.0;5.0;2.0;2.0;1.0;3.0;1.0;5.0;5.0;5.0;2.0;1.0;1.0;3.0;2.0;3.0;2.0;1.0;4.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;4.0;9.0;2.0;2.0;162.0;60.0;2.0;2.0;4.0;2.0;2.0;1.0;1.0;2.0;1.0;;;22:31:13;3.0;3.0;3.0;10.0;96.0;8.0;1.0;8.0;;;1.0;;2.0;110.0;1.0;2164.0;11.0;3.0;;5.0;2.0;1.0;17.0;20.0;2.0;;3.0;3.0;1.0;9.0;40.0;1.0;2.0;;4.0;3412.0;94.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;9.0;1.0;50.0;1.0;1.0;3332.0;59.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;8.0;0.0;7.0;7.0;8.0;6.0;9.0;1.0;4.0;97.0;99.0;4.0;1.0;2.0;2.0;;;;;;;;1.0;2.0;1.0;;;;;;;;1979.0;2013.0;2017.0;;;;;;;;10.0;7.0;4.0;23:16:13;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;17.0;5.0;24.0;5.0;86.0;5.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;45.0;3.0;6.0;2.0;;7.0;3.0;4.0;1.0;3.0;4.0;3.0;4.0;1.0;2.0;1.0;4.0;4.0;1.00078;0.87767;0.53916
3462.0;822.0;3194.0;41.0;18/05/2024;14:56:29;18/05/2024;16:05:34;4088.0;"1536;864";9.0;8.0;19.0;5.0;1.0;;1.0;1987.0;12.0;;1.0;5.0;1.0;0.0;0.0;8.0;99.0;15:00:11;1.0;3.0;4.0;3.0;4.0;2.0;3.0;2.0;3.0;1.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;2.0;3.0;3.0;3.0;5.0;3.0;2.0;2.0;2.0;1.0;2.0;3.0;3.0;3.0;3.0;2.0;4.0;1.0;1.0;1.0;3.0;3.0;2.0;2.0;2.0;2.0;4.0;4.0;3.0;1.0;1.0;6.0;6.0;2.0;2.0;169.0;60.0;4.0;3.0;3.0;3.0;3.0;3.0;1.0;1.0;2.0;;1.0;15:38:26;3.0;2.0;3.0;10.0;1.0;9.0;1.0;8.0;;;1.0;;1.0;;1.0;4311.0;6.0;1.0;4110.0;5.0;1.0;1.0;17.0;19.0;2.0;;1.0;3.0;1.0;10.0;50.0;2.0;2.0;;3.0;2161.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;17.0;1.0;40.0;2.0;2.0;2264.0;86.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;1.0;;;;;2.0;0.0;8.0;7.0;7.0;7.0;7.0;1.0;6.0;10.0;1.0;2.0;1.0;;;;;;;;;;2.0;;;;;;;;;;1989.0;;;;;;;;;;8.0;4.0;4.0;16:04:59;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;18.0;5.0;24.0;6.0;69.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;36.0;8.0;5.0;4.0;4.0;7.0;2.0;4.0;1.0;2.0;7.0;2.0;4.0;1.0;0.0;1.0;6.0;4.0;0.99873;0.96055;1.08399
3462.0;955.0;3199.0;41.0;20/05/2024;16:17:09;20/05/2024;16:34:21;1032.0;"1920;1080";9.0;8.0;19.0;5.0;1.0;;2.0;1990.0;8.0;;1.0;5.0;1.0;0.0;0.0;12.0;99.0;16:18:22;3.0;2.0;5.0;2.0;5.0;3.0;5.0;5.0;4.0;1.0;3.0;3.0;2.0;4.0;1.0;2.0;3.0;5.0;2.0;2.0;4.0;1.0;3.0;4.0;1.0;3.0;3.0;4.0;4.0;2.0;5.0;4.0;1.0;3.0;3.0;3.0;2.0;3.0;1.0;3.0;2.0;3.0;3.0;3.0;1.0;10.0;1.0;1.0;4.0;6.0;2.0;2.0;165.0;80.0;8.0;1.0;4.0;1.0;1.0;3.0;1.0;2.0;1.0;;;16:24:41;2.0;3.0;0.0;6.0;9.0;8.0;1.0;28.0;;;1.0;;1.0;;2.0;7131.0;3.0;3.0;;3.0;2.0;3.0;17.0;22.0;2.0;;1.0;3.0;1.0;10.0;38.0;1.0;1.0;12.0;4.0;2635.0;86.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;7.0;1.0;39.0;1.0;2.0;7422.0;86.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;1.0;;;;;2.0;0.0;8.0;6.0;5.0;7.0;8.0;1.0;4.0;10.0;99.0;2.0;1.0;;;;;;;;;;1.0;;;;;;;;;;1997.0;;;;;;;;;;8.0;4.0;3.0;16:34:31;3.0;1.0;;;3.0;;;;;;;;;;;;;;;;N.P.;20.0;5.0;24.0;1.0;18.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;33.0;12.0;6.0;7.0;;7.0;2.0;4.0;1.0;2.0;3.0;7.0;4.0;1.0;0.0;1.0;4.0;4.0;0.99873;0.96055;0.64348
3462.0;31.0;3208.0;41.0;10/05/2024;14:32:09;10/05/2024;15:19:46;2855.0;"1536;864";9.0;8.0;19.0;5.0;1.0;;2.0;1993.0;11.0;;1.0;5.0;1.0;1.0;0.0;6.0;10.0;14:43:29;3.0;2.0;4.0;2.0;4.0;3.0;4.0;2.0;3.0;2.0;2.0;8.0;3.0;2.0;2.0;2.0;3.0;8.0;2.0;4.0;4.0;5.0;3.0;2.0;1.0;8.0;2.0;4.0;4.0;2.0;3.0;3.0;2.0;1.0;2.0;2.0;2.0;3.0;1.0;3.0;3.0;3.0;2.0;3.0;2.0;10.0;1.0;1.0;2.0;5.0;2.0;1.0;159.0;59.0;2.0;2.0;8.0;2.0;8.0;3.0;1.0;2.0;2.0;;;15:04:47;3.0;1.0;98.0;3.0;99.0;6.0;2.0;;228.0;2000.0;2.0;228.0;2.0;228.0;1.0;7119.0;1.0;3.0;;1.0;2.0;1.0;14.0;14.0;1.0;12.0;1.0;3.0;3.0;;;;;;;;;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;3.0;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;6.0;8.0;5.0;5.0;7.0;1.0;3.0;;98.0;99.0;5.0;3.0;3.0;4.0;4.0;;;;;;;1.0;2.0;1.0;2.0;;;;;;;1964.0;1966.0;1990.0;1999.0;;;;;;;2.0;2.0;3.0;15:19:19;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;10.0;5.0;24.0;5.0;48.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;30.0;6.17;2.0;7.0;;6.0;;;3.0;16.0;;;;;0.0;3.0;90.0;4.0;0.99873;0.96055;0.64348
3462.0;103.0;3210.0;41.0;12/05/2024;11:42:28;12/05/2024;12:05:03;1354.0;"1536;864";9.0;8.0;19.0;5.0;1.0;;1.0;1982.0;6.0;;1.0;5.0;1.0;0.0;0.0;12.0;99.0;11:43:46;1.0;2.0;2.0;4.0;4.0;4.0;4.0;2.0;2.0;1.0;2.0;3.0;1.0;1.0;1.0;2.0;4.0;5.0;2.0;4.0;4.0;5.0;4.0;4.0;4.0;2.0;2.0;4.0;4.0;1.0;5.0;8.0;2.0;2.0;2.0;2.0;1.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;10.0;1.0;4.0;5.0;6.0;2.0;2.0;180.0;76.0;4.0;4.0;4.0;4.0;4.0;8.0;9.0;1.0;9.0;;1.0;11:55:06;3.0;3.0;7.0;10.0;2.0;9.0;1.0;8.0;;;1.0;;1.0;;1.0;7311.0;5.0;1.0;5223.0;5.0;1.0;1.0;17.0;998.0;1.0;17.0;2.0;1.0;1.0;8.0;37.0;1.0;2.0;;1.0;4110.0;84.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;14.0;2.0;;1.0;2.0;2529.0;49.0;2.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;;3.0;;;;;1.0;1.0;7.0;6.0;5.0;8.0;10.0;1.0;14.0;1.0;10.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.0;4.0;12:04:37;1.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;12.0;5.0;24.0;7.0;23.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;41.0;12.0;3.0;7.0;5.0;7.0;4.0;4.0;1.0;4.0;6.0;2.0;4.0;2.0;0.0;2.0;14.0;4.0;0.99873;0.96055;1.08399
3462.0;1811.0;3211.0;34.0;N.P.;N.P.;N.P.;N.P.;;N.P.;9.0;8.0;19.0;5.0;1.0;;2.0;1992.0;11.0;;1.0;5.0;1.0;0.0;0.0;5.0;99.0;N.P.;3.0;2.0;3.0;4.0;5.0;4.0;4.0;5.0;2.0;3.0;1.0;3.0;1.0;5.0;1.0;2.0;3.0;3.0;2.0;4.0;4.0;4.0;5.0;5.0;3.0;2.0;3.0;2.0;4.0;1.0;5.0;3.0;2.0;3.0;3.0;3.0;1.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.0;2.0;1.0;4.0;5.0;6.0;2.0;2.0;170.0;54.0;2.0;2.0;3.0;2.0;3.0;3.0;1.0;1.0;1.0;;1.0;N.P.;3.0;2.0;77.0;4.0;9.0;7.0;1.0;8.0;;;1.0;;1.0;;2.0;2161.0;12.0;1.0;2131.0;12.0;2.0;1.0;17.0;18.0;2.0;;2.0;3.0;1.0;6.0;35.0;1.0;1.0;3.0;3.0;2161.0;71.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;3.0;;;;;;;;;;;;;;;;;;;1.0;;;;;3.0;1.0;8.0;6.0;9.0;7.0;99.0;1.0;97.0;10.0;99.0;3.0;6.0;6.0;;;;;;;;;2.0;2.0;;;;;;;;;1993.0;1992.0;;;;;;;;;10.0;4.0;4.0;N.P.;3.0;2.0;;;3.0;;;;;;;;;;;;;;;3.0;06/06/2024;6.0;6.0;24.0;4.0;;;1.0;0.0;0.0;0.0;1.0;;;0.0;0.0;1.0;31.0;5.0;8.0;2.0;2.0;7.0;2.0;4.0;1.0;2.0;;;;;0.0;2.0;97.0;4.0;0.99873;0.96055;0.64348
3462.0;67.0;3215.0;41.0;11/05/2024;4:10:26;11/05/2024;4:49:51;2363.0;"393;873";9.0;8.0;19.0;5.0;1.0;;2.0;1966.0;2.0;;2.0;5.0;0.0;0.0;1.0;98.0;98.0;4:12:24;4.0;2.0;5.0;4.0;5.0;3.0;2.0;2.0;2.0;1.0;4.0;3.0;4.0;4.0;2.0;2.0;3.0;5.0;2.0;3.0;3.0;5.0;3.0;4.0;2.0;3.0;2.0;4.0;4.0;1.0;5.0;8.0;5.0;5.0;5.0;4.0;4.0;5.0;1.0;2.0;2.0;1.0;3.0;3.0;4.0;10.0;2.0;1.0;4.0;5.0;5.0;1.0;156.0;94.0;4.0;3.0;4.0;1.0;3.0;3.0;1.0;2.0;2.0;;;4:27:10;3.0;8.0;98.0;98.0;99.0;5.0;1.0;28.0;;;1.0;;1.0;;1.0;2165.0;2.0;3.0;;1.0;2.0;1.0;8.0;15.0;1.0;16.0;1.0;2.0;2.0;;;1.0;2.0;;3.0;5311.0;85.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;;1.0;3.0;1.0;998.0;1.0;2.0;8331.0;49.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;0.0;0.0;1.0;1.0;2.0;0.0;8.0;5.0;5.0;6.0;10.0;3.0;;1.0;14.0;3.0;1.0;2.0;;;;;;;;;1.0;1.0;;;;;;;;;1962.0;1991.0;;;;;;;;;77.0;97.0;8.0;4:49:10;3.0;1.0;;;3.0;;;;;;;;;;;;;;;;N.P.;11.0;5.0;24.0;6.0;40.0;5.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;58.0;98.0;2.0;2.0;;4.0;5.0;4.0;6.0;15.0;2.0;8.0;4.0;1.0;2.0;1.0;90.0;3.0;0.99873;0.96055;0.94473
3462.0;1229.0;3218.0;41.0;27/05/2024;19:00:52;27/05/2024;19:12:55;721.0;"393;852";9.0;8.0;19.0;5.0;1.0;;2.0;2002.0;12.0;;1.0;5.0;1.0;1.0;0.0;6.0;45.0;19:01:53;4.0;4.0;3.0;5.0;5.0;3.0;3.0;5.0;2.0;3.0;2.0;3.0;9.0;3.0;3.0;5.0;5.0;8.0;8.0;9.0;8.0;8.0;3.0;5.0;9.0;5.0;8.0;8.0;9.0;8.0;8.0;8.0;8.0;8.0;9.0;8.0;9.0;8.0;8.0;2.0;9.0;9.0;5.0;7.0;99.0;99.0;9.0;9.0;9.0;9.0;2.0;9.0;169.0;57.0;9.0;9.0;9.0;9.0;9.0;9.0;1.0;1.0;2.0;;9.0;19:05:02;3.0;8.0;7.0;8.0;99.0;7.0;2.0;;154.0;2002.0;1.0;;1.0;;3.0;;5.0;3.0;;4.0;2.0;3.0;14.0;9.0;2.0;;1.0;3.0;2.0;;;1.0;2.0;;1.0;3422.0;93.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;;2.0;8.0;3.0;;;;;;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;5.0;;2.0;;;;;9.0;0.0;8.0;10.0;10.0;10.0;10.0;1.0;1.0;1.0;99.0;3.0;3.0;3.0;;;;;;;;;1.0;2.0;;;;;;;;;1959.0;1965.0;;;;;;;;;9.0;97.0;5.0;19:12:37;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;27.0;5.0;24.0;1.0;13.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;0.0;21.0;6.75;5.0;;;6.0;3.0;4.0;5.0;13.0;4.0;;;5.0;0.0;1.0;1.0;4.0;0.99873;0.96055;0.6161
3462.0;1080.0;3219.0;41.0;22/05/2024;16:13:14;22/05/2024;17:16:28;3792.0;"1600;900";9.0;8.0;19.0;5.0;1.0;;1.0;1959.0;3.0;;1.0;3.0;;;;;;16:17:45;1.0;1.0;4.0;4.0;4.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;4.0;3.0;2.0;3.0;3.0;4.0;3.0;1.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;4.0;3.0;4.0;1.0;1.0;1.0;6.0;1.0;1.0;169.0;68.0;3.0;2.0;3.0;1.0;2.0;3.0;1.0;1.0;2.0;;1.0;16:42:13;2.0;2.0;5.0;98.0;99.0;9.0;1.0;8.0;;;1.0;;1.0;;1.0;7221.0;98.0;1.0;9111.0;98.0;1.0;1.0;3.0;9.0;2.0;;3.0;3.0;2.0;;;1.0;2.0;;3.0;7212.0;25.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;6.0;1.0;12.0;1.0;2.0;9112.0;81.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;0.0;0.0;0.0;1.0;2.0;1.0;5.0;5.0;5.0;6.0;5.0;1.0;97.0;1.0;10.0;3.0;1.0;3.0;;;;;;;;;2.0;2.0;;;;;;;;;1967.0;1936.0;;;;;;;;;77.0;77.0;3.0;17:15:07;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;22.0;5.0;24.0;3.0;64.0;3.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;65.0;;5.0;7.0;9.0;2.0;7.0;2.0;1.0;7.0;3.0;9.0;4.0;1.0;1.0;2.0;97.0;1.0;0.99873;0.96055;0.55165
3462.0;62.0;3221.0;41.0;10/05/2024;22:14:05;10/05/2024;22:38:08;1441.0;"339;753";9.0;8.0;19.0;5.0;1.0;;2.0;1973.0;99.0;;1.0;4.0;1.0;0.0;0.0;3.0;99.0;22:15:51;4.0;2.0;5.0;2.0;4.0;3.0;4.0;2.0;4.0;2.0;8.0;3.0;3.0;3.0;4.0;4.0;4.0;3.0;2.0;3.0;3.0;4.0;5.0;4.0;2.0;4.0;2.0;4.0;4.0;4.0;8.0;2.0;3.0;3.0;3.0;2.0;3.0;5.0;4.0;2.0;3.0;3.0;2.0;3.0;6.0;2.0;5.0;2.0;4.0;4.0;3.0;2.0;777.0;163.0;1.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;2.0;;;22:26:40;3.0;2.0;77.0;98.0;99.0;5.0;1.0;29.0;;;1.0;;1.0;;1.0;9613.0;1.0;3.0;;1.0;2.0;7.0;6.0;999.0;2.0;;1.0;3.0;1.0;6.0;49.0;1.0;2.0;;2.0;5223.0;47.0;;;;;;;;;1.0;9.0;;3.0;;;;;;;;;;;;;;;;;;;6.0;0.0;0.0;0.0;1.0;8.0;1.0;4.0;1.0;2.0;7.0;6.0;1.0;2.0;1.0;99.0;2.0;2.0;;;;;;;;;;2.0;;;;;;;;;;9999.0;;;;;;;;;;1.0;1.0;1.0;22:37:30;3.0;2.0;;;3.0;;;;;;;;;;;;;;;;N.P.;10.0;5.0;24.0;5.0;25.0;5.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;51.0;3.0;2.0;9.0;;3.0;5.0;4.0;9.0;5.0;;;;;1.0;2.0;2.0;2.0;0.99873;0.96055;1.32574
3462.0;800.0;3222.0;41.0;18/05/2024;10:22:04;18/05/2024;11:40:14;4686.0;"1143;715";9.0;8.0;19.0;5.0;1.0;;2.0;1976.0;1.0;;1.0;5.0;1.0;1.0;0.0;13.0;30.0;10:26:12;4.0;2.0;5.0;4.0;5.0;5.0;3.0;4.0;2.0;1.0;5.0;3.0;2.0;4.0;2.0;2.0;2.0;4.0;2.0;4.0;4.0;5.0;2.0;3.0;1.0;8.0;5.0;5.0;5.0;1.0;5.0;5.0;3.0;2.0;4.0;4.0;4.0;1.0;1.0;3.0;3.0;3.0;3.0;3.0;3.0;10.0;1.0;1.0;4.0;2.0;4.0;2.0;162.0;62.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;2.0;1.0;;;11:06:32;3.0;2.0;2.0;6.0;99.0;8.0;1.0;8.0;;;1.0;;1.0;;1.0;9329.0;3.0;3.0;;2.0;2.0;1.0;17.0;18.0;2.0;;2.0;1.0;1.0;5.0;38.0;1.0;2.0;;3.0;2413.0;64.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;14.0;2.0;;1.0;2.0;3512.0;62.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;8.0;;3.0;;;;;1.0;1.0;8.0;7.0;7.0;98.0;6.0;1.0;2.0;1.0;10.0;2.0;1.0;;;;;;;;;;1.0;;;;;;;;;;1976.0;;;;;;;;;;8.0;8.0;5.0;11:38:02;3.0;2.0;;;2.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;;;;;;;;;N.P.;18.0;5.0;24.0;6.0;79.0;1.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;48.0;13.5;6.0;9.0;;7.0;2.0;4.0;1.0;2.0;6.0;3.0;4.0;8.0;0.0;2.0;2.0;4.0;0.99873;0.96055;0.59007
3462.0;942.0;3226.0;41.0;20/05/2024;15:08:15;20/05/2024;15:42:02;2022.0;"1366;768";9.0;8.0;19.0;5.0;2.0;351.0;2.0;1985.0;2.0;;1.0;5.0;1.0;0.0;0.0;4.0;99.0;15:12:15;3.0;2.0;4.0;3.0;5.0;4.0;4.0;2.0;3.0;3.0;4.0;3.0;4.0;2.0;2.0;2.0;2.0;3.0;2.0;3.0;4.0;4.0;3.0;2.0;1.0;3.0;4.0;2.0;4.0;2.0;5.0;4.0;3.0;4.0;3.0;3.0;3.0;2.0;1.0;3.0;3.0;3.0;8.0;3.0;3.0;10.0;1.0;2.0;1.0;6.0;2.0;2.0;164.0;52.0;2.0;2.0;3.0;1.0;1.0;3.0;1.0;2.0;2.0;;;15:26:08;3.0;2.0;8.0;4.0;99.0;6.0;2.0;;351.0;2023.0;2.0;351.0;1.0;;1.0;1120.0;11.0;3.0;;4.0;2.0;1.0;17.0;19.0;2.0;;3.0;1.0;2.0;;;1.0;1.0;12.0;1.0;2265.0;86.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;16.0;1.0;40.0;1.0;2.0;2522.0;21.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;3.0;1.0;1.0;0.0;0.0;3.0;1.0;7.0;6.0;5.0;6.0;3.0;1.0;98.0;1.0;23.0;4.0;1.0;2.0;2.0;;;;;;;;1.0;1.0;2.0;;;;;;;;1982.0;2017.0;2019.0;;;;;;;;7.0;1.0;2.0;15:41:42;3.0;1.0;;;3.0;;;;;;;;;;;;;;;;N.P.;20.0;5.0;24.0;1.0;34.0;2.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;39.0;4.0;2.0;1.0;;7.0;2.0;4.0;1.0;2.0;7.0;2.0;2.0;1.0;2.0;2.0;98.0;4.0;0.99873;0.96055;0.97667
3462.0;1951.0;3233.0;41.0;19/06/2024;21:47:43;19/06/2024;22:34:11;2787.0;"375;812";9.0;8.0;19.0;5.0;1.0;;1.0;1982.0;9.0;;1.0;3.0;;;;;;21:48:49;4.0;1.0;4.0;2.0;5.0;5.0;5.0;5.0;4.0;3.0;2.0;3.0;2.0;2.0;4.0;3.0;3.0;3.0;1.0;5.0;3.0;5.0;3.0;3.0;1.0;1.0;3.0;2.0;3.0;3.0;3.0;3.0;2.0;3.0;8.0;2.0;2.0;3.0;1.0;3.0;1.0;1.0;1.0;3.0;3.0;3.0;2.0;2.0;4.0;5.0;4.0;1.0;178.0;100.0;2.0;1.0;4.0;1.0;1.0;2.0;1.0;2.0;2.0;;;22:07:38;3.0;3.0;77.0;98.0;99.0;6.0;2.0;;148.0;2009.0;2.0;148.0;2.0;148.0;2.0;5221.0;7.0;3.0;;7.0;1.0;1.0;12.0;10.0;2.0;;1.0;3.0;1.0;7.0;40.0;1.0;2.0;;3.0;7212.0;27.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;1.0;14.0;1.0;30.0;1.0;2.0;5321.0;86.0;1.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;1.0;;;;;2.0;1.0;6.0;98.0;98.0;98.0;7.0;5.0;;1.0;99.0;2.0;1.0;;;;;;;;;;2.0;;;;;;;;;;1980.0;;;;;;;;;;2.0;2.0;2.0;22:31:24;3.0;4.0;4.0;99.0;3.0;;;;;;;;;;;;;;;;N.P.;19.0;6.0;24.0;3.0;47.0;5.0;1.0;0.0;0.0;0.0;1.0;;;0.0;1.0;1.0;41.0;;2.0;5.0;;6.0;7.0;2.0;1.0;7.0;6.0;5.0;4.0;1.0;0.0;2.0;95.0;3.0;0.99873;0.96055;1.40981
